"order_number","order_date","delivery_date","quantity","customer_country","customer_state","product_category"
1704022,"2019-08-31","2019-09-02",7,"United States","Ohio","Home Appliances"
1704023,"2019-08-31","2019-09-06",3,"United States","Washington","Computers"
1704029,"2019-08-31","2019-09-05",3,"United States","Maryland","Cell phones"
1704033,"2019-08-31","2019-09-05",1,"United States","New York","Audio"
1704033,"2019-08-31","2019-09-05",1,"United States","New York","Games and Toys"
1704033,"2019-08-31","2019-09-05",4,"United States","New York","Computers"
1704042,"2019-08-31","2019-09-08",7,"Netherlands","Zuid-Holland","Music, Movies and Audio Books"
1704048,"2019-08-31","2019-09-05",2,"United States","Arizona","Audio"
1706003,"2019-09-02","2019-09-05",2,"United States","New Jersey","Computers"
1706003,"2019-09-02","2019-09-05",3,"United States","New Jersey","TV and Video"
1706003,"2019-09-02","2019-09-05",3,"United States","New Jersey","Computers"
1706003,"2019-09-02","2019-09-05",3,"United States","New Jersey","Computers"
1706003,"2019-09-02","2019-09-05",3,"United States","New Jersey","Games and Toys"
1706003,"2019-09-02","2019-09-05",7,"United States","New Jersey","Audio"
1706003,"2019-09-02","2019-09-05",2,"United States","New Jersey","Computers"
1706011,"2019-09-02","2019-09-03",4,"United Kingdom","Darlington","Computers"
1706011,"2019-09-02","2019-09-03",1,"United Kingdom","Darlington","Audio"
1706012,"2019-09-02","2019-09-03",1,"Germany","Niedersachsen","Computers"
1706012,"2019-09-02","2019-09-03",1,"Germany","Niedersachsen","Cell phones"
1706014,"2019-09-02","2019-09-05",9,"Germany","Freistaat Bayern","Cell phones"
1706014,"2019-09-02","2019-09-05",6,"Germany","Freistaat Bayern","Cameras and camcorders"
1706014,"2019-09-02","2019-09-05",2,"Germany","Freistaat Bayern","Computers"
1706017,"2019-09-02","2019-09-06",7,"United States","New Jersey","Music, Movies and Audio Books"
1706017,"2019-09-02","2019-09-06",4,"United States","New Jersey","Cell phones"
1706017,"2019-09-02","2019-09-06",4,"United States","New Jersey","Cameras and camcorders"
1706018,"2019-09-02","2019-09-07",2,"Canada","Ontario","Cell phones"
1706018,"2019-09-02","2019-09-07",2,"Canada","Ontario","Audio"
1706022,"2019-09-02","2019-09-09",1,"Canada","British Columbia","Music, Movies and Audio Books"
1706022,"2019-09-02","2019-09-09",5,"Canada","British Columbia","Games and Toys"
1706022,"2019-09-02","2019-09-09",6,"Canada","British Columbia","Music, Movies and Audio Books"
1706022,"2019-09-02","2019-09-09",3,"Canada","British Columbia","Cell phones"
1706023,"2019-09-02","2019-09-04",7,"Canada","British Columbia","Cell phones"
1706023,"2019-09-02","2019-09-04",1,"Canada","British Columbia","Computers"
1706023,"2019-09-02","2019-09-04",7,"Canada","British Columbia","Games and Toys"
1706023,"2019-09-02","2019-09-04",3,"Canada","British Columbia","Home Appliances"
1707002,"2019-09-03","2019-09-08",3,"United States","Rhode Island","Computers"
1707002,"2019-09-03","2019-09-08",3,"United States","Rhode Island","Music, Movies and Audio Books"
1707003,"2019-09-03","2019-09-04",2,"United States","Oregon","Music, Movies and Audio Books"
1707003,"2019-09-03","2019-09-04",1,"United States","Oregon","Music, Movies and Audio Books"
1707003,"2019-09-03","2019-09-04",5,"United States","Oregon","Games and Toys"
1707003,"2019-09-03","2019-09-04",1,"United States","Oregon","Cell phones"
1707011,"2019-09-03","2019-09-11",2,"France","Provence-Alpes-Côte d'Azur","Computers"
1707015,"2019-09-03","2019-09-10",2,"United States","West Virginia","Home Appliances"
1707016,"2019-09-03","2019-09-06",4,"Italy","Varese","Cell phones"
1707020,"2019-09-03","2019-09-08",3,"United States","California","Cell phones"
1707020,"2019-09-03","2019-09-08",10,"United States","California","Audio"
1707020,"2019-09-03","2019-09-08",6,"United States","California","Audio"
1707023,"2019-09-03","2019-09-10",2,"United States","Ohio","Cell phones"
1707023,"2019-09-03","2019-09-10",1,"United States","Ohio","Cell phones"
1707023,"2019-09-03","2019-09-10",5,"United States","Ohio","Games and Toys"
1707029,"2019-09-03","2019-09-06",2,"United States","North Carolina","Computers"
1707029,"2019-09-03","2019-09-06",2,"United States","North Carolina","Computers"
1708002,"2019-09-04","2019-09-11",2,"United States","Iowa","Music, Movies and Audio Books"
1708002,"2019-09-04","2019-09-11",10,"United States","Iowa","TV and Video"
1708002,"2019-09-04","2019-09-11",5,"United States","Iowa","Computers"
1708002,"2019-09-04","2019-09-11",6,"United States","Iowa","Audio"
1708012,"2019-09-04","2019-09-06",3,"Germany","Schleswig-Holstein","Computers"
1708019,"2019-09-04","2019-09-05",3,"United States","Arkansas","Cameras and camcorders"
1708019,"2019-09-04","2019-09-05",1,"United States","Arkansas","Cell phones"
1708019,"2019-09-04","2019-09-05",3,"United States","Arkansas","Computers"
1708020,"2019-09-04","2019-09-06",5,"United States","Alabama","Audio"
1708025,"2019-09-04","2019-09-07",6,"United Kingdom","Ceredigion","Cell phones"
1708025,"2019-09-04","2019-09-07",7,"United Kingdom","Ceredigion","Computers"
1708027,"2019-09-04","2019-09-05",2,"Canada","Quebec","Computers"
1708029,"2019-09-04","2019-09-08",1,"Canada","Ontario","Cell phones"
1708032,"2019-09-04","2019-09-09",2,"Germany","Rheinland-Pfalz","Games and Toys"
1708032,"2019-09-04","2019-09-09",3,"Germany","Rheinland-Pfalz","Cameras and camcorders"
1708032,"2019-09-04","2019-09-09",4,"Germany","Rheinland-Pfalz","Computers"
1708032,"2019-09-04","2019-09-09",1,"Germany","Rheinland-Pfalz","Computers"
1709009,"2019-09-05","2019-09-11",1,"Australia","South Australia","Music, Movies and Audio Books"
1709009,"2019-09-05","2019-09-11",10,"Australia","South Australia","Cameras and camcorders"
1709010,"2019-09-05","2019-09-12",3,"Italy","Cuneo","Computers"
1709012,"2019-09-05","2019-09-06",2,"United States","Texas","Cell phones"
1709023,"2019-09-05","2019-09-10",4,"Canada","British Columbia","Music, Movies and Audio Books"
1709028,"2019-09-05","2019-09-09",1,"United Kingdom","Aberdeenshire","Home Appliances"
1709028,"2019-09-05","2019-09-09",1,"United Kingdom","Aberdeenshire","Computers"
1709032,"2019-09-05","2019-09-08",2,"United States","Texas","Music, Movies and Audio Books"
1709032,"2019-09-05","2019-09-08",2,"United States","Texas","Cell phones"
1709032,"2019-09-05","2019-09-08",1,"United States","Texas","Audio"
1709035,"2019-09-05","2019-09-07",10,"United States","New York","Cell phones"
1709038,"2019-09-05","2019-09-10",3,"United States","Connecticut","Home Appliances"
1710000,"2019-09-06","2019-09-11",4,"Australia","New South Wales","Home Appliances"
1710004,"2019-09-06","2019-09-07",3,"Germany","Brandenburg","Music, Movies and Audio Books"
1710004,"2019-09-06","2019-09-07",7,"Germany","Brandenburg","Cell phones"
1710004,"2019-09-06","2019-09-07",1,"Germany","Brandenburg","Computers"
1710004,"2019-09-06","2019-09-07",7,"Germany","Brandenburg","Audio"
1710006,"2019-09-06","2019-09-14",2,"United States","New Jersey","Cameras and camcorders"
1710006,"2019-09-06","2019-09-14",2,"United States","New Jersey","Games and Toys"
1710009,"2019-09-06","2019-09-10",3,"Germany","Niedersachsen","Audio"
1710009,"2019-09-06","2019-09-10",4,"Germany","Niedersachsen","Computers"
1710011,"2019-09-06","2019-09-10",4,"United States","Wisconsin","TV and Video"
1710011,"2019-09-06","2019-09-10",5,"United States","Wisconsin","Games and Toys"
1710011,"2019-09-06","2019-09-10",8,"United States","Wisconsin","Cell phones"
1710011,"2019-09-06","2019-09-10",2,"United States","Wisconsin","Cameras and camcorders"
1710016,"2019-09-06","2019-09-14",1,"United Kingdom","Ripon","Home Appliances"
1710016,"2019-09-06","2019-09-14",3,"United Kingdom","Ripon","Computers"
1710016,"2019-09-06","2019-09-14",1,"United Kingdom","Ripon","Audio"
1710018,"2019-09-06","2019-09-10",6,"United States","California","Computers"
1710021,"2019-09-06","2019-09-09",1,"United Kingdom","Highland","Computers"
1710025,"2019-09-06","2019-09-09",3,"United States","Illinois","Games and Toys"
1710025,"2019-09-06","2019-09-09",1,"United States","Illinois","Computers"
1710025,"2019-09-06","2019-09-09",3,"United States","Illinois","Cell phones"
1711008,"2019-09-07","2019-09-13",1,"Germany","Freistaat Bayern","Computers"
1711014,"2019-09-07","2019-09-13",1,"United States","Nebraska","Audio"
1711017,"2019-09-07","2019-09-12",1,"Netherlands","Flevoland","Cell phones"
1711017,"2019-09-07","2019-09-12",5,"Netherlands","Flevoland","Computers"
1711019,"2019-09-07","2019-09-11",1,"United States","Iowa","Computers"
1711019,"2019-09-07","2019-09-11",1,"United States","Iowa","Games and Toys"
1711027,"2019-09-07","2019-09-15",2,"United States","Indiana","Computers"
1711027,"2019-09-07","2019-09-15",1,"United States","Indiana","Cameras and camcorders"
1711028,"2019-09-07","2019-09-11",3,"Australia","Queensland","Cell phones"
1711032,"2019-09-07","2019-09-11",4,"United States","Nebraska","Games and Toys"
1711032,"2019-09-07","2019-09-11",2,"United States","Nebraska","Audio"
1711035,"2019-09-07","2019-09-10",6,"United States","Massachusetts","Games and Toys"
1711035,"2019-09-07","2019-09-10",3,"United States","Massachusetts","Cell phones"
1711036,"2019-09-07","2019-09-13",1,"United States","Florida","Cameras and camcorders"
1711036,"2019-09-07","2019-09-13",3,"United States","Florida","Games and Toys"
1713005,"2019-09-09","2019-09-11",3,"Germany","Freistaat Bayern","Computers"
1713005,"2019-09-09","2019-09-11",2,"Germany","Freistaat Bayern","Computers"
1713005,"2019-09-09","2019-09-11",3,"Germany","Freistaat Bayern","Music, Movies and Audio Books"
1713008,"2019-09-09","2019-09-15",5,"United States","Virginia","Music, Movies and Audio Books"
1713013,"2019-09-09","2019-09-14",1,"United Kingdom","Wolverhampton","Cell phones"
1713013,"2019-09-09","2019-09-14",2,"United Kingdom","Wolverhampton","Games and Toys"
1713015,"2019-09-09","2019-09-13",1,"United States","New York","Computers"
1713015,"2019-09-09","2019-09-13",6,"United States","New York","Computers"
1713015,"2019-09-09","2019-09-13",2,"United States","New York","Music, Movies and Audio Books"
1713019,"2019-09-09","2019-09-14",2,"United States","New Jersey","TV and Video"
1713020,"2019-09-09","2019-09-14",1,"United States","Rhode Island","Cell phones"
1713020,"2019-09-09","2019-09-14",9,"United States","Rhode Island","Cell phones"
1713020,"2019-09-09","2019-09-14",1,"United States","Rhode Island","Music, Movies and Audio Books"
1713020,"2019-09-09","2019-09-14",3,"United States","Rhode Island","Audio"
1713020,"2019-09-09","2019-09-14",3,"United States","Rhode Island","Computers"
1713020,"2019-09-09","2019-09-14",4,"United States","Rhode Island","Music, Movies and Audio Books"
1713020,"2019-09-09","2019-09-14",2,"United States","Rhode Island","Cell phones"
1714000,"2019-09-10","2019-09-11",8,"United States","California","Music, Movies and Audio Books"
1714000,"2019-09-10","2019-09-11",4,"United States","California","Games and Toys"
1714000,"2019-09-10","2019-09-11",2,"United States","California","Computers"
1714003,"2019-09-10","2019-09-16",6,"United States","Michigan","Cameras and camcorders"
1714010,"2019-09-10","2019-09-13",4,"United Kingdom","Argyllshire","Computers"
1714015,"2019-09-10","2019-09-15",7,"Canada","Alberta","Computers"
1714015,"2019-09-10","2019-09-15",5,"Canada","Alberta","Cell phones"
1714015,"2019-09-10","2019-09-15",2,"Canada","Alberta","Cameras and camcorders"
1714018,"2019-09-10","2019-09-14",1,"United States","Texas","Audio"
1714018,"2019-09-10","2019-09-14",4,"United States","Texas","Cameras and camcorders"
1714018,"2019-09-10","2019-09-14",2,"United States","Texas","Cell phones"
1714020,"2019-09-10","2019-09-12",4,"Italy","Rieti","Music, Movies and Audio Books"
1714021,"2019-09-10","2019-09-13",7,"United States","Florida","Games and Toys"
1714021,"2019-09-10","2019-09-13",3,"United States","Florida","Games and Toys"
1714021,"2019-09-10","2019-09-13",7,"United States","Florida","Games and Toys"
1714022,"2019-09-10","2019-09-11",6,"United States","Florida","Cell phones"
1714022,"2019-09-10","2019-09-11",1,"United States","Florida","Music, Movies and Audio Books"
1715006,"2019-09-11","2019-09-15",1,"Canada","Ontario","Computers"
1715006,"2019-09-11","2019-09-15",1,"Canada","Ontario","Home Appliances"
1715006,"2019-09-11","2019-09-15",1,"Canada","Ontario","Games and Toys"
1715006,"2019-09-11","2019-09-15",4,"Canada","Ontario","Cameras and camcorders"
1715008,"2019-09-11","2019-09-16",3,"United States","North Dakota","Music, Movies and Audio Books"
1715011,"2019-09-11","2019-09-13",1,"United States","Illinois","Games and Toys"
1715016,"2019-09-11","2019-09-13",4,"United States","Illinois","Computers"
1715016,"2019-09-11","2019-09-13",7,"United States","Illinois","Games and Toys"
1715021,"2019-09-11","2019-09-13",8,"United States","Missouri","TV and Video"
1715021,"2019-09-11","2019-09-13",7,"United States","Missouri","Cell phones"
1715021,"2019-09-11","2019-09-13",4,"United States","Missouri","Computers"
1715027,"2019-09-11","2019-09-18",1,"United Kingdom","Highland","Games and Toys"
1715027,"2019-09-11","2019-09-18",3,"United Kingdom","Highland","Music, Movies and Audio Books"
1715035,"2019-09-11","2019-09-14",5,"United States","North Carolina","Cell phones"
1715035,"2019-09-11","2019-09-14",1,"United States","North Carolina","Cell phones"
1715035,"2019-09-11","2019-09-14",3,"United States","North Carolina","TV and Video"
1716000,"2019-09-12","2019-09-15",6,"United Kingdom","Liverpool","Music, Movies and Audio Books"
1716002,"2019-09-12","2019-09-16",6,"Germany","Rheinland-Pfalz","TV and Video"
1716002,"2019-09-12","2019-09-16",5,"Germany","Rheinland-Pfalz","Music, Movies and Audio Books"
1716002,"2019-09-12","2019-09-16",1,"Germany","Rheinland-Pfalz","Computers"
1716002,"2019-09-12","2019-09-16",3,"Germany","Rheinland-Pfalz","Cell phones"
1716002,"2019-09-12","2019-09-16",3,"Germany","Rheinland-Pfalz","Music, Movies and Audio Books"
1716002,"2019-09-12","2019-09-16",1,"Germany","Rheinland-Pfalz","Computers"
1716008,"2019-09-12","2019-09-16",3,"United Kingdom","Argyllshire","Cameras and camcorders"
1716008,"2019-09-12","2019-09-16",4,"United Kingdom","Argyllshire","Computers"
1716018,"2019-09-12","2019-09-19",10,"United States","Texas","Music, Movies and Audio Books"
1716018,"2019-09-12","2019-09-19",2,"United States","Texas","Computers"
1716018,"2019-09-12","2019-09-19",3,"United States","Texas","Games and Toys"
1716018,"2019-09-12","2019-09-19",4,"United States","Texas","Games and Toys"
1716020,"2019-09-12","2019-09-15",6,"United Kingdom","Cotswold","Games and Toys"
1716023,"2019-09-12","2019-09-17",5,"United States","Florida","TV and Video"
1716023,"2019-09-12","2019-09-17",1,"United States","Florida","Cameras and camcorders"
1716023,"2019-09-12","2019-09-17",2,"United States","Florida","Music, Movies and Audio Books"
1716030,"2019-09-12","2019-09-18",4,"United States","Tennessee","Computers"
1716030,"2019-09-12","2019-09-18",1,"United States","Tennessee","Home Appliances"
1716030,"2019-09-12","2019-09-18",1,"United States","Tennessee","Cameras and camcorders"
1716030,"2019-09-12","2019-09-18",3,"United States","Tennessee","Computers"
1716030,"2019-09-12","2019-09-18",1,"United States","Tennessee","Computers"
1716030,"2019-09-12","2019-09-18",3,"United States","Tennessee","Audio"
1716033,"2019-09-12","2019-09-16",1,"United States","Missouri","Audio"
1717011,"2019-09-13","2019-09-16",2,"United States","Louisiana","Cell phones"
1717011,"2019-09-13","2019-09-16",2,"United States","Louisiana","Audio"
1717012,"2019-09-13","2019-09-17",8,"Netherlands","Noord-Brabant","Audio"
1717013,"2019-09-13","2019-09-15",1,"United States","Ohio","Games and Toys"
1717013,"2019-09-13","2019-09-15",1,"United States","Ohio","Computers"
1717013,"2019-09-13","2019-09-15",4,"United States","Ohio","Computers"
1717016,"2019-09-13","2019-09-16",7,"United States","New Jersey","Cameras and camcorders"
1717019,"2019-09-13","2019-09-17",6,"United States","New York","Games and Toys"
1717019,"2019-09-13","2019-09-17",1,"United States","New York","Home Appliances"
1717020,"2019-09-13","2019-09-17",2,"Germany","Freistaat Bayern","Cameras and camcorders"
